PUID_SIX,GENDER_DESC,REPORTING_ETHNICITY,UNDERREPRESENTED_MINORITY_IND,ADMISSIONS_ATTRIBUTE_DESC,COUNTY_DESC,STATE_PROVINCE_DESC,NATION_DESC,RESIDENCY_DESC,CONFIDENTIALITY_IND,DECEASED_STATUS,ACADEMIC_PERIOD,ACADEMIC_PERIOD_DESC,CAMPUS,COURSE_IDENTIFICATION,COURSE_SECTION_NUMBER,COURSE_REFERENCE_NUMBER,REGISTRATION_STATUS,REGISTRATION_STATUS_DESC,FINAL_GRADE,REPEAT_COURSE_IND
334689,Male,White,N,1st Generation Student,Lorain,Ohio,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
334700,Male,White,N,,Montgomery,Ohio,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
334701,Male,White,N,,Hamilton,Indiana,United States,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RW,**Web Registered**,,
334703,Male,White,N,,Ripley,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
334705,Female,White,N,,Will,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
334781,Male,White,N,,Hendricks,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
334906,Female,White,N,,Tippecanoe,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,H01,26979,RE,**Registered**,,
334942,Male,White,N,,Will,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
335014,Male,White,N,,Hamilton,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,050,10333,RE,**Registered**,,
335029,Male,Asian,N,,Will,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS22000,003,27017,RE,**Registered**,,
335074,Male,White,N,,Oakland,Michigan,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
335092,Male,Black or African American,Y,1st Generation Student,Fairfield,Connecticut,United States,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
335114,Male,White,N,,Posey,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RW,**Web Registered**,,
335189,Male,White,N,,Hillsborough,New Hampshire,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,H01,26979,RE,**Registered**,,
335255,Male,Asian,N,,Midland,Michigan,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
335320,Male,Asian,N,,Contra Costa,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
335388,Male,White,N,,Cook,Illinois,United States,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
335432,Male,White,N,,Allen,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
335538,Male,White,N,,Jennings,Indiana,United States,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
335619,Female,White,N,,Tippecanoe,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,003,27017,RE,**Registered**,,
335638,Male,White,N,,Saint Louis,Missouri,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
335670,Male,International,N,,,,Thailand,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,W,Withdrawn-W,W,
335754,Male,White,N,,Portage,Ohio,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
335759,Male,Asian,N,,Washington,Oregon,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
335762,Female,White,N,,Lake,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
335777,Male,2 or more races,N,,King,Washington,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
335814,Male,White,N,,Oklahoma,Oklahoma,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
335819,Male,White,N,,Saint Louis,Missouri,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
335865,Male,Hispanic/Latino,Y,1st Generation Student,Passaic,New Jersey,United States,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
335877,Male,White,N,,Dupage,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
335928,Male,International,N,,,,India,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
335936,Male,White,N,,Los Angeles,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
335969,Male,International,N,,,,Kazakhstan,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
335984,Male,White,N,,Clay,Missouri,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
336026,Male,White,N,1st Generation Student,Lake,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,092,21307,RE,**Registered**,,
336075,Male,White,N,,Loudoun,Virginia,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
336162,Male,Hispanic/Latino,Y,,Boone,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,003,27017,RE,**Registered**,,
336198,Female,White,N,,Nassau,New York,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
336220,Male,White,N,,Jefferson,Kentucky,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
336265,Male,Unknown,N,,Morris,New Jersey,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
336352,Male,White,N,,Tippecanoe,Indiana,United States,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
336371,Male,Hispanic/Latino,Y,1st Generation Student,Marion,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
336395,Male,White,N,,Gibson,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,002,27016,RE,**Registered**,,
336434,Male,White,N,,Oakland,Michigan,United States,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,H01,26979,RE,**Registered**,,
336504,Male,White,N,,King,Washington,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
336605,Male,International,N,,,,Taiwan,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RW,**Web Registered**,,
336656,Male,Asian,N,,Hamilton,Indiana,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
336667,Male,White,N,,Lee,Alabama,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
336732,Male,Asian,N,,Mercer,New Jersey,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
336738,Male,White,N,,King,Washington,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
336760,Male,Unknown,N,,Alameda,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,H01,26979,RE,**Registered**,,
336940,Male,White,N,,,,Turkey,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
337106,Male,White,N,,Hendricks,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
337242,Male,Asian,N,,Bucks,Pennsylvania,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
337307,Female,Asian,N,,Broward,Florida,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RW,**Web Registered**,,
337418,Female,White,N,,Porter,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RW,**Web Registered**,,
337437,Male,White,N,,Monroe,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
337466,Male,White,N,,San Mateo,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
337487,Male,Hispanic/Latino,Y,,Orange,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
337570,Female,2 or more races,Y,1st Generation Student,Lake,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
337619,Male,White,N,,Morgan,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,002,27016,RE,**Registered**,,
337661,Male,White,N,,Fairfield,Connecticut,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,H01,26979,RE,**Registered**,,
337709,Male,Hispanic/Latino,Y,,Middlesex,Massachusetts,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
337710,Female,White,N,,Cook,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
337752,Male,White,N,1st Generation Student,Kosciusko,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,050,10333,RE,**Registered**,,
337797,Male,White,N,1st Generation Student,Genesee,Michigan,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,H01,26979,RE,**Registered**,,
337837,Male,White,N,,Lake,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
337932,Male,White,N,,Ventura,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
337952,Male,White,N,,Lenawee,Michigan,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RW,**Web Registered**,,
337979,Male,White,N,,Boone,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RW,**Web Registered**,,
337980,Male,White,N,,Essex,New Jersey,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
337981,Female,Asian,N,,Alameda,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
338064,Female,White,N,,Williamson,Tennessee,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS22000,002,27016,RW,**Web Registered**,,
338067,Female,2 or more races,N,,Clark,Nevada,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,092,21307,RE,**Registered**,,
338095,Male,White,N,,Hendricks,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,H01,26979,RE,**Registered**,,
338097,Male,White,N,,Lake,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
338107,Female,White,N,,Lake,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RW,**Web Registered**,,
338127,Male,White,N,,Lake,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS22000,002,27016,RW,**Web Registered**,,
338145,Female,Asian,N,,Warren,Ohio,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
338218,Male,White,N,,Johnson,Kansas,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
338329,Male,Asian,N,,Alameda,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
338353,Male,White,N,,Rockland,New York,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
338435,Male,White,N,,New London,Connecticut,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RW,**Web Registered**,,
338476,Male,International,N,,,,India,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RW,**Web Registered**,,
338489,Female,Asian,N,,Dupage,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
338508,Female,Asian,N,,Alameda,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RW,**Web Registered**,,
338594,Female,International,N,,,,Colombia,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
338726,Male,White,N,1st Generation Student,Spencer,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
338740,Female,White,N,,Hamilton,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RW,**Web Registered**,,
338765,Female,Hispanic/Latino,Y,,Dupage,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
338871,Female,2 or more races,N,,Hamilton,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
338917,Female,Asian,N,,Washington,Pennsylvania,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RW,**Web Registered**,,
338957,Male,White,N,,Macomb,Michigan,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
339048,Male,White,N,,Hunterdon,New Jersey,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RW,**Web Registered**,,
339181,Male,International,N,1st Generation Student,,,Canada,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RW,**Web Registered**,,
339317,Male,Unknown,N,,Santa Clara,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
339393,Male,White,N,,Boone,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,092,21307,RE,**Registered**,,
339407,Female,White,N,1st Generation Student,Union,Indiana,United States,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
339523,Male,White,N,,Montgomery,Maryland,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
339562,Male,White,N,,Hendricks,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
339600,Male,White,N,,McHenry,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
339672,Male,Unknown,N,,,,Taiwan,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,092,21307,RE,**Registered**,,
339687,Male,White,N,,Miami-Dade,Florida,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RW,**Web Registered**,,
339728,Female,White,N,,Huntington,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
339800,Male,White,N,,Cook,Illinois,United States,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
339872,Male,Black or African American,Y,,Hamilton,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
339918,Male,White,N,,Hunterdon,New Jersey,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
340025,Male,White,N,,Marion,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,050,10333,RE,**Registered**,,
340035,Male,White,N,,Marion,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,H01,26979,RE,**Registered**,,
340064,Male,Hispanic/Latino,Y,1st Generation Student,Franklin,Ohio,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
340067,Male,White,N,,Cook,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
340146,Male,White,N,,Cook,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
340159,Female,International,N,,,,India,Foreign,N,N,202210,Fall 2021,PWL,PHYS22000,003,27017,RE,**Registered**,,
340162,Male,White,N,,Dupage,Illinois,United States,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,H01,26979,RE,**Registered**,,
340220,Male,White,N,,Suffolk,New York,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
340240,Male,2 or more races,N,,Norfolk,Massachusetts,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
340253,Male,White,N,,Clark,Indiana,United States,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RW,**Web Registered**,,
340262,Male,Asian,N,,Middlesex,New Jersey,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RW,**Web Registered**,,
340303,Female,Black or African American,Y,,Marion,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,003,27017,RE,**Registered**,,
340303,Female,Black or African American,Y,,Marion,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,050,10333,DW,Drop (Web),,
340372,Male,Unknown,N,,Howard,Maryland,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,H01,26979,RE,**Registered**,,
340419,Male,White,N,,Jackson,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,050,10333,RE,**Registered**,,
340431,Male,White,N,,Johnson,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,050,10333,RE,**Registered**,,
340479,Male,Asian,N,,Honolulu,Hawaii,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
340536,Female,International,N,,,,India,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,H01,26979,RE,**Registered**,,
340635,Male,Asian,N,1st Generation Student,Franklin,Ohio,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
340689,Male,Unknown,N,1st Generation Student,Westchester,New York,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS22000,003,27017,DC,Drop Course,,
340700,Male,White,N,,Cook,Illinois,United States,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
340719,Female,International,N,,Philadelphia,Pennsylvania,,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RW,**Web Registered**,,
340740,Male,White,N,,Johnson,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
340747,Male,White,N,,Dupage,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
340756,Male,White,N,,Dearborn,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
340779,Male,White,N,,Marion,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RW,**Web Registered**,,
340837,Male,Hispanic/Latino,Y,1st Generation Student,Jefferson,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
340868,Female,White,N,,Waukesha,Wisconsin,United States,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
340911,Male,White,N,,St Joseph,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,002,27016,W,Withdrawn-W,W,
340992,Male,Hispanic/Latino,Y,1st Generation Student,Cook,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS22000,050,10333,RE,**Registered**,,
340994,Female,Asian,N,,Lake,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
341026,Male,White,N,,Fairfax,Virginia,United States,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
341043,Male,White,N,,Wake,North Carolina,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
341050,Male,Asian,N,,Hancock,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,092,21307,W,Withdrawn-W,W,
341087,Male,International,N,,,,Lebanon,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RW,**Web Registered**,,
341135,Male,Asian,N,,,,India,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
341201,Female,Asian,N,,Wake,North Carolina,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
341373,Male,Asian,N,,Maricopa,Arizona,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
341488,Male,White,N,,Ocean,New Jersey,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
341521,Male,Asian,N,,Alameda,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS22000,050,10333,RE,**Registered**,,
341574,Male,2 or more races,N,,Orange,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
341629,Male,White,N,,Allegheny,Pennsylvania,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
341661,Male,White,N,,Kane,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
341711,Male,White,N,1st Generation Student,Howard,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
341731,Female,White,N,,Harris,Texas,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
341753,Male,Unknown,N,,Johnson,Kansas,United States,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
341791,Male,White,N,,Orange,California,United States,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
341796,Male,International,N,,,,Singapore,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,H01,26979,RE,**Registered**,,
341824,Male,White,N,,Howard,Indiana,United States,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
341840,Male,White,N,,Kenosha,Wisconsin,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
341931,Male,International,N,,,,India,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
341941,Male,White,N,,Dupage,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
342083,Male,White,N,,Cook,Illinois,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
342094,Male,International,N,,,,Vietnam,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
342108,Male,Asian,N,,Contra Costa,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS22000,002,27016,RE,**Registered**,,
342189,Male,International,N,,,,India,Foreign,N,N,202210,Fall 2021,PWL,PHYS22000,050,10333,RE,**Registered**,,
342216,Male,Asian,N,,Los Angeles,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RW,**Web Registered**,,
342226,Male,International,N,,,,China,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RE,**Registered**,,
342296,Male,Hispanic/Latino,Y,,Marion,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,H01,26979,RE,**Registered**,,
342322,Male,White,N,,Hamilton,Ohio,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RE,**Registered**,,
342385,Male,White,N,,Jefferson,Alabama,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RW,**Web Registered**,,
342404,Male,Asian,N,1st Generation Student,Fairfax,Virginia,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,102,26930,RW,**Web Registered**,,
342466,Male,White,N,,Marion,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS22000,002,27016,RE,**Registered**,,
342468,Male,International,N,,,,Greece,Foreign,N,N,202210,Fall 2021,PWL,PHYS17200,103,37253,RE,**Registered**,,
342494,Male,White,N,,San Mateo,California,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
342501,Male,Hispanic/Latino,Y,,Kings,New York,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,100,26931,RE,**Registered**,,
342508,Male,Asian,N,,Monroe,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,H01,26979,RE,**Registered**,,
342575,Male,White,N,1st Generation Student,Owen,Indiana,,Resident,N,N,202210,Fall 2021,PWL,PHYS17200,H01,26979,RE,**Registered**,,
342605,Male,Hispanic/Latino,Y,,Vega Baja,Puerto Rico,,Non-Resident,N,N,202210,Fall 2021,PWL,PHYS17200,101,37254,RW,**Web Registered**,,
